147,29,Lewis,Haydrian,DB,SO,80037,2006
147,3,Coleman,Duane,DB,SR,46520,2006
147,30,Chason,Cole,P,SR,46518,2006
147,32,Watkins,Nick,LB,JR,62648,2006
147,33,Conner,Kavell,LB,FR,80038,2006
147,35,Macko,Paul,RB,SO,70521,2006
147,36,Ashe,Terrance,WR,SO,114126,2006
147,36,Maxwell,Byron,DB,FR,114118,2006
147,37,Merriweather,Reggie,RB,SR,46530,2006
147,38,Chancellor,Chris,DB,FR,80039,2006
147,39,Chancellor,Demerick,RB,FR,80040,2006
147,40,Waters,Anthony,LB,SR,46543,2006
147,41,Pearson,Alex,RB,SO,70522,2006
147,42,Nelson,Maurice,LB,JR,62641,2006
147,43,Clay,Antonio,LB,SO,80041,2006
147,44,Clark,Donnell,DL,SR,46519,2006
147,45,Stone,Preston,TE,SO,114137,2006
